SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,revenue_at_risk
0,26,45.8,1147.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.34237432362176834,15.68074402187699
0,44,54.0,2440.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0.3423049603042951,18.484467856431934
0,31,81.7,2548.65,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.3422395022179679,27.96096733120798
0,29,24.85,788.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.341956332247172,8.497614856342224
0,7,20.05,164.85,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.34176305059172885,6.852349164364163
0,40,89.6,3488.15,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0.3416768137448488,30.614242511538453
0,3,19.95,58.3,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3415909750048553,6.814739951346863
0,7,20.35,150.6,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3415819292766176,6.951192260779169
0,72,108.5,8003.8,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.3414459510708841,37.04688569119092
0,69,105.2,7386.05,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0.34058424100074525,35.8294621532784
0,51,107.45,5680.9,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.33986227399513397,36.518201340777146
0,57,94.7,5468.95,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.3394390781330412,32.144880699199
0,69,95.65,6744.2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0.33928607414943557,32.452712992393515
0,6,18.95,110.15,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.33901480042015714,6.424330467961978
0,7,19.3,144.95,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.33872414416870467,6.537375982456
0,51,96.4,4911.05,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.33845848752898394,32.62739819779405
0,25,71.05,1837.7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.3380818674394307,24.02071668157155
1,20,94.3,1818.3,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.3380724095990919,31.880228225194365
0,47,100.75,4669.2,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.33790959471483645,34.044391667519776
0,53,80.6,4348.1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.3376057069996241,27.211019984169702
0,36,34.85,1267.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.3372760143082674,11.75406909864312
0,4,18.85,84.2,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.33701902729474426,6.35280866450593
0,56,105.6,6068.65,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0.3367345904949693,35.55917275626876
0,13,67.8,842.25,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.3366466937131262,22.82464583374996
0,4,20.4,94.5,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0.33644600681540493,6.86349853903426
0,9,65.6,593.3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0.3364113962396368,22.06858759332017
0,5,64.4,316.9,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.33607944802574724,21.643516452858123
0,34,116.25,3899.05,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0.33594740873745854,39.05388626572955
0,24,78.4,1832.4,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.33558935916208094,26.31020575830715
0,18,55.2,1058.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.335393798445638,18.513737674199216
1,52,80.85,4079.55,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0.33524437805366497,27.10450796563881
0,67,106.6,7244.7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0.33519189177863923,35.73145566360294
0,19,20.0,377.55,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0.33517133174579794,6.703426634915958
0,63,99.65,6311.2,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0.3350932651754046,33.39204387472907
0,70,106.15,7475.1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0.3345849157191067,35.51618880358318
0,20,76.0,1588.75,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.33444216024978396,25.41760417898358
0,60,74.35,4453.3,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3340094253898351,24.833600777734237
0,33,79.95,2684.85,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.33400643200056,26.703814238444775
0,42,100.4,4303.65,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0.33393871124164154,33.52744660866081
0,39,100.45,3801.7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0.3339331242336254,33.54358232926767
0,72,104.45,7459.0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0.3338357726468476,34.869146452963236
0,25,78.35,1837.9,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.3337974258422156,26.15302831473759
0,48,108.1,5067.45,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0.33379716673570037,36.083473724129206
0,7,20.75,141.1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3335240789490118,6.920624638191995
0,72,103.2,7362.9,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0.33326556602261387,34.393006413533755
0,11,36.05,402.6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.3328164316566732,11.998032361223068
0,30,79.3,2427.1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0.3327602340394627,26.38788655932939
1,11,19.95,214.75,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.332572507263711,6.634821519911035
0,57,95.25,5464.65,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0.33237312434034094,31.658540093417475
0,9,20.15,238.15,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.33185342260547196,6.68684646550026
0,7,69.45,477.05,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.33161107024348013,23.030388828409695
0,12,20.1,232.4,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0.33130739419917743,6.659278623403467
0,44,54.3,2317.1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0.3307400030617366,17.959182166252297
0,51,93.5,4619.55,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0.33073892797063725,30.924089765254582
0,66,103.1,6595.0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.33037342850183365,34.061500478539045
0,17,70.35,1201.65,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.33023670645856334,23.232152299359928
0,35,55.0,2010.55,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.33020045778927476,18.16102517841011
0,48,45.3,2145.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.3300209665817143,14.949949786151658
0,8,20.25,158.35,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.32987850129457386,6.680039651215121
0,69,104.7,7220.35,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0.32906683738751447,34.45329787447277
0,12,54.2,690.5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3287538669620702,17.818459589344208
0,47,113.45,5317.8,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.32869335115106635,37.29026068808848
0,57,39.3,2111.45,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.32859313406321017,12.913710168684158
0,20,50.0,1003.05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3284799099250098,16.42399549625049
0,30,54.45,1588.7,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3284248674164559,17.882734030826022
0,58,80.65,4807.35,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.32809682945970586,26.46100929592528
0,13,61.8,750.1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3280064795394541,20.270800435538263
0,54,105.85,5826.65,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0.327989054925463,34.717641463860254
0,42,94.45,3923.8,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.3278898878585564,30.96919990824065
0,8,19.2,156.85,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3275916366019252,6.289759422756964
0,68,108.45,7176.55,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0.3271525572830513,35.47969483734692
0,13,20.45,254.5,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.3270322509437301,6.687809531799281
0,39,81.4,3213.75,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.32693719311064484,26.612687519206492
0,5,19.45,86.05,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3269304631972628,6.358797509186761
0,54,114.65,6049.5,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0.32683577276799436,37.471721347850554
1,28,64.45,1867.6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.32682835248676634,21.064087317772092
0,56,88.9,4968.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.3267450433930236,29.0476343576398
0,6,19.85,119.3,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.32666635033988706,6.484327054246759
0,23,54.15,1312.45,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.3266225432676909,17.686610717945463
0,39,81.9,3219.75,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0.3264001205144788,26.732169870135817
0,72,89.7,6588.95,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.32637446197392816,29.275789239061357
0,40,51.1,2092.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.3260053999624451,16.658875938080946
0,6,19.7,113.5,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3259590891146908,6.421394055559408
0,52,80.2,4297.6,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.32576595941283715,26.12642994490954
0,71,104.1,7412.25,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0.3256294200738222,33.89802262968489
1,45,34.2,1596.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.32556892137390486,11.134457110987547
1,31,50.4,1580.1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0.32519402187649554,16.389778702575374
0,67,112.35,7388.45,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0.3251739231265873,36.533290263272086
0,11,23.15,245.2,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0.3250426315080765,7.52473691941197
0,40,67.45,2731.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.3249787002415674,21.91981333129372
1,26,60.7,1597.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.3249270115663755,19.723069602078994
0,9,19.5,150.35,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.32490805505668735,6.335707073605404
0,15,19.45,340.85,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0.3247980857401326,6.317322767645578
0,34,65.0,2157.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.3244929775392116,21.092043540048753
0,9,39.55,373.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.32395415502481495,12.81238683123143
0,53,105.55,5682.25,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.32349368253295013,34.144758191352885
0,45,96.75,4442.75,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.32206737875206215,31.160018894262013
0,56,109.8,6109.65,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.32204787552716074,35.36085673288225
0,20,19.4,374.5,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0.32202153443652165,6.24721776806852
0,56,93.15,5253.95,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0.3216450676488898,29.961238051494085
0,9,19.9,164.6,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.3213663933885821,6.395191228432783
0,44,50.15,2139.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3211940844183888,16.107883333582198
0,55,100.9,5552.05,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.32084233334937734,32.372991434952176
0,15,19.8,309.4,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.32077789398051026,6.351402300814104
0,5,20.2,83.75,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.32056042102034554,6.47532050461098
0,23,55.3,1284.2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.32045361758840124,17.72108505263859
0,9,20.25,186.15,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3203582834673109,6.487255240213045
0,70,97.55,6669.05,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.32020779298231683,31.236270205425004
0,34,77.2,2753.8,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.3200618428914446,24.708774271219525
0,72,106.1,7848.5,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.31985113567395707,33.936205495006845
0,26,51.55,1295.4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.31971774713652806,16.48144986488802
0,55,103.7,5656.75,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.3195112723871346,33.13331894654586
0,7,20.65,158.95,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.31949675156599755,6.5976079198378486
1,69,110.55,7610.1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0.3186390386786519,35.22554572592497
0,7,20.45,150.75,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3185364437852247,6.514070275407845
0,5,20.35,122.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0.31821026586123813,6.475578910276196
0,32,62.45,2045.55,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3180650538717225,19.86316261428907
0,54,100.05,5299.65,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0.3180541504319537,31.821317750716965
0,31,49.2,1498.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.31802589541793364,15.646874054562335
0,6,19.55,122.9,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3179730401827676,6.216372935573107
0,13,19.85,252.0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.3172727312726031,6.297863715761172
0,29,75.35,2243.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.317119759021387,23.89497384226151
0,27,56.15,1439.35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.31687788248671916,17.79269310162928
0,50,103.05,5153.5,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0.3166458660508056,32.63035649653551
0,62,70.45,4300.45,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0.31641287299391413,22.291286902421252
0,11,64.9,697.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.3160282363042964,20.510232536148838
0,22,20.55,469.85,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0.3158899577298995,6.491538631349434
0,9,19.05,157.65,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.31586276337526364,6.017185642298773
1,61,94.2,5895.45,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.31499073856379073,29.672127572709087
0,54,89.8,4667.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.31466487658138714,28.256905917008563
0,6,19.85,138.85,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0.3146288917044858,6.245383500334044
0,17,55.35,920.5,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.3145989676241622,17.41305285799738
1,55,44.85,2479.05,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.314548640775964,14.107506538801987
0,61,106.6,6428.4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0.31435449531015486,33.510189200062506
1,66,110.9,7432.05,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0.3141961846754779,34.844356880510496
0,69,108.75,7493.05,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.3139170894579021,34.13848347854685
0,33,80.1,2603.3,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3137345686462439,25.130138948564134
0,20,25.55,507.4,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0.31326010710290997,8.00379573647935
0,48,75.15,3772.65,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3128516397337716,23.51080072599294
0,29,48.95,1323.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.312751795665367,15.309200397819716
0,27,56.7,1652.95,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3127368304790591,17.73217828816265
0,16,20.4,321.4,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0.3123216836413537,6.3713623462836155
0,9,20.4,181.8,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.31230296685097175,6.370980523759823
0,51,79.15,4018.55,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3120196660655923,24.69635656909163
0,27,80.65,2209.75,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.31190841851342793,25.155413953107963
0,9,20.25,178.5,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3117626253100375,6.313193162528259
0,19,48.8,953.65,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.31143626090719645,15.198089532271187
0,16,19.7,342.4,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.31122409628875164,6.131114696888407
0,55,100.9,5448.6,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.3109939804040584,31.379292622769494
0,9,19.85,178.8,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3108699468430742,6.170768444835023
0,26,87.15,2274.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0.31063486531214934,27.071828511953818
0,66,88.9,6000.1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.31059067791255973,27.61151126642656
0,6,19.55,128.6,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.310470029034284,6.069689067620253
0,47,75.45,3545.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31043414065657776,23.422255912538795
0,28,92.9,2768.35,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.31000412829463286,28.799383518571396
0,11,20.3,246.3,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.30987440819960865,6.290450486452056
0,6,19.7,111.65,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3097951689009387,6.102964827348493
0,23,48.35,1067.15,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.30977277664474295,14.977513750773323
0,7,20.25,144.35,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3095881194999692,6.269159419874377
0,19,65.35,1231.85,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.3094339276314999,20.221507170718517
0,36,79.2,2854.95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0.3092011553224486,24.488731501537927
0,6,19.65,100.9,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.3090383871697267,6.072604307885129
0,17,61.95,1070.7,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0.30901765789472263,19.143643906578067
